Created At,Tweet,Cleaned,Slang Converted,Remove Stop Words,Stemmed,Tokenized,Sentiment,Sentiment Probabilities,Date
2025-02-18 08:29:28+00:00,"""Kita sebenarnya emang nggak perlu makan siang gratis, sih. Kita lebih butuh beasiswa buat kuliah, nggak, sih?""  Mereka sadar, kalau kami lebih membutuhkan pendidikan yang layak daripada makan bergizi yang tadi sempat saya ucapkan, bahwa itu tidak benar-benar gratis.",kita sebenarnya emang nggak perlu makan siang gratis sih kita lebih butuh beasiswa buat kuliah nggak sih mereka sadar kalau kami lebih membutuhkan pendidikan yang layak daripada makan bergizi yang tadi sempat saya ucapkan bahwa itu tidak benarbenar gratis,kita sebenarnya memang enggak perlu makan siang gratis sih kita lebih butuh beasiswa buat kuliah enggak sih mereka sadar kalau kami lebih membutuhkan pendidikan yang layak daripada makan bergizi yang tadi sempat saya ucapkan bahwa itu tidak benarbenar gratis,makan siang gratis sih butuh beasiswa kuliah sih sadar membutuhkan pendidikan layak makan bergizi ucapkan benarbenar gratis,makan siang gratis sih butuh beasiswa kuliah sih sadar butuh didik layak makan gizi ucap benarbenar gratis,"['makan', 'siang', 'gratis', 'sih', 'butuh', 'beasiswa', 'kuliah', 'sih', 'sadar', 'butuh', 'didik', 'layak', 'makan', 'gizi', 'ucap', 'benarbenar', 'gratis']",positif,"[0.995020866394043, 0.003095387713983655, 0.0018837435636669397]",2025-02-18
2025-02-18 07:19:10+00:00,"Polri melalui Polres Kampar membangun dapur umum untuk menyediakan makan siang bergizi gratis bagi para siswa yang berada di Kabupaten Kampar, Riau. Sebanyak 150 kotak makan siang bergizi disiapkan dan didistribusikan untuk para siswa. https://t.co/DO8LOp1krR",polri melalui polres kampar membangun dapur umum untuk menyediakan makan siang bergizi gratis bagi para siswa yang berada di kabupaten kampar riau sebanyak kotak makan siang bergizi disiapkan dan didistribusikan untuk para siswa,polri melalui polres kampar membangun dapur umum untuk menyediakan makan siang bergizi gratis bagi para siswa yang berada di kabupaten kampar riau sebanyak kotak makan siang bergizi disiapkan dan didistribusikan untuk para siswa,polri polres kampar membangun dapur menyediakan makan siang bergizi gratis siswa kabupaten kampar riau kotak makan siang bergizi disiapkan didistribusikan siswa,polri polres kampar bangun dapur sedia makan siang gizi gratis siswa kabupaten kampar riau kotak makan siang gizi siap distribusi siswa,"['polri', 'polres', 'kampar', 'bangun', 'dapur', 'sedia', 'makan', 'siang', 'gizi', 'gratis', 'siswa', 'kabupaten', 'kampar', 'riau', 'kotak', 'makan', 'siang', 'gizi', 'siap', 'distribusi', 'siswa']",netral,"[0.00011543766595423222, 0.9995959401130676, 0.00028858467703685164]",2025-02-18
2025-02-18 06:52:42+00:00,@callitwtuwant_ Makan Siang Bergizi Gratis,makan siang bergizi gratis,makan siang bergizi gratis,makan siang bergizi gratis,makan siang gizi gratis,"['makan', 'siang', 'gizi', 'gratis']",positif,"[0.6751384139060974, 0.3229947090148926, 0.0018668805714696646]",2025-02-18
2025-02-18 06:39:47+00:00,"@Dennysiregar7 Makan siang mau bergizi atau kurang gizi, asalkan gratis hanya akan membuat berat badan meningkat",makan siang mau bergizi atau kurang gizi asalkan gratis hanya akan membuat berat badan meningkat,makan siang mau bergizi atau kurang gizi asalkan gratis hanya akan membuat berat badan meningkat,makan siang bergizi gizi gratis berat badan meningkat,makan siang gizi gizi gratis berat badan tingkat,"['makan', 'siang', 'gizi', 'gizi', 'gratis', 'berat', 'badan', 'tingkat']",netral,"[0.0022132478188723326, 0.997613787651062, 0.0001730007934384048]",2025-02-18
2025-02-18 06:03:42+00:00,@hrdbacot Makan siang bergizi gratis,makan siang bergizi gratis,makan siang bergizi gratis,makan siang bergizi gratis,makan siang gizi gratis,"['makan', 'siang', 'gizi', 'gratis']",positif,"[0.6751384139060974, 0.3229947090148926, 0.0018668805714696646]",2025-02-18
2025-02-18 05:57:32+00:00,@hrdbacot Makan siang tidak bergizi dan tidak gratis... https://t.co/rvdphFOGQi,makan siang tidak bergizi dan tidak gratis,makan siang tidak bergizi dan tidak gratis,makan siang bergizi gratis,makan siang gizi gratis,"['makan', 'siang', 'gizi', 'gratis']",positif,"[0.6751384139060974, 0.3229947090148926, 0.0018668805714696646]",2025-02-18
2025-02-18 05:48:27+00:00,makan siang gratis yg bergizi https://t.co/zVsCLGzFAE,makan siang gratis yg bergizi,makan siang gratis yang bergizi,makan siang gratis bergizi,makan siang gratis gizi,"['makan', 'siang', 'gratis', 'gizi']",positif,"[0.930526614189148, 0.06873343139886856, 0.0007399595342576504]",2025-02-18
2025-02-18 05:44:19+00:00,"adahra lu tolol, 'mau dibuat pinter dengan dikasih makan siang gratis' makan bergizi emang bagus tapi makan siang gratis emang ada gizinya? I'm just still wondering..",adahra lu tolol mau dibuat pinter dengan dikasih makan siang gratis makan bergizi emang bagus tapi makan siang gratis emang ada gizinya im just still wondering,adahra lu tolol mau dibuat pintar dengan dikasih makan siang gratis makan bergizi memang bagus tapi makan siang gratis memang ada gizinya im just still wondering,adahra lu tolol pintar dikasih makan siang gratis makan bergizi bagus makan siang gratis gizinya im just still wondering,adahra lu tolol pintar kasih makan siang gratis makan gizi bagus makan siang gratis gizi im just still wondering,"['adahra', 'lu', 'tolol', 'pintar', 'kasih', 'makan', 'siang', 'gratis', 'makan', 'gizi', 'bagus', 'makan', 'siang', 'gratis', 'gizi', 'im', 'just', 'still', 'wondering']",positif,"[0.8986279964447021, 0.09473540633916855, 0.0066365585662424564]",2025-02-18
2025-02-18 05:30:55+00:00,Yang dia butuhkan PENDIDIKAN BERGIZI   BUKAN MAKAN SIANG GRATIS  Kawal  #IndonesiaGelap #IndonesiaGelap2025  https://t.co/Ii9w77S1QN,yang dia butuhkan pendidikan bergizi bukan makan siang gratis kawal,yang dia butuhkan pendidikan bergizi bukan makan siang gratis kawal,butuhkan pendidikan bergizi makan siang gratis kawal,butuh didik gizi makan siang gratis kawal,"['butuh', 'didik', 'gizi', 'makan', 'siang', 'gratis', 'kawal']",netral,"[0.0064597297459840775, 0.9923772811889648, 0.0011629887158051133]",2025-02-18
2025-02-18 05:15:14+00:00,Nikmatnya tiap Senin–Jumat selalu dapet makan siang bergizi gratis di kantin kantor.,nikmatnya tiap seninjumat selalu dapet makan siang bergizi gratis di kantin kantor,nikmatnya tiap seninjumat selalu dapat makan siang bergizi gratis di kantin kantor,nikmatnya seninjumat makan siang bergizi gratis kantin kantor,nikmat seninjumat makan siang gizi gratis kantin kantor,"['nikmat', 'seninjumat', 'makan', 'siang', 'gizi', 'gratis', 'kantin', 'kantor']",positif,"[0.9993624091148376, 0.00035671269870363176, 0.0002808860444929451]",2025-02-18
2025-02-18 04:40:59+00:00,"Pemerintahan macam apa ini ajg, nembakin plajar pake peluru tajam  org2 yg katanya paling mmbutuhkan program Makan Siang Bergizi, mereka demo menuntut buat pendidikan gratis ketimbang makan siang bergizi, terus ditembakin pake peluru tajam. Jdi tu program buat siapa sih sbnernya?",pemerintahan macam apa ini ajg nembakin plajar pake peluru tajam org yg katanya paling mmbutuhkan program makan siang bergizi mereka demo menuntut buat pendidikan gratis ketimbang makan siang bergizi terus ditembakin pake peluru tajam jdi tu program buat siapa sih sbnernya,pemerintahan macam apa ini anjing nembakin plajar pakai peluru tajam orang yang katanya paling mmbutuhkan program makan siang bergizi mereka demo menuntut buat pendidikan gratis ketimbang makan siang bergizi terus ditembakin pakai peluru tajam jadi itu program buat siapa sih sbnernya,pemerintahan anjing nembakin plajar pakai peluru tajam orang mmbutuhkan program makan siang bergizi demo menuntut pendidikan gratis ketimbang makan siang bergizi ditembakin pakai peluru tajam program sih sbnernya,perintah anjing nembakin plajar pakai peluru tajam orang mmbutuhkan program makan siang gizi demo tuntut didik gratis ketimbang makan siang gizi ditembakin pakai peluru tajam program sih sbnernya,"['perintah', 'anjing', 'nembakin', 'plajar', 'pakai', 'peluru', 'tajam', 'orang', 'mmbutuhkan', 'program', 'makan', 'siang', 'gizi', 'demo', 'tuntut', 'didik', 'gratis', 'ketimbang', 'makan', 'siang', 'gizi', 'ditembakin', 'pakai', 'peluru', 'tajam', 'program', 'sih', 'sbnernya']",negatif,"[4.590910975821316e-05, 0.00013165448035579175, 0.9998224377632141]",2025-02-18
2025-02-18 04:28:06+00:00,Ragil gojo lihat dengar pahami Sabrina siang makan bergizi gratis ngutang btob  https://t.co/7lr4oZG9Z0 https://t.co/UyIFoyQfil,ragil gojo lihat dengar pahami sabrina siang makan bergizi gratis ngutang btob,ragil gojo lihat dengar pahami sabrina siang makan bergizi gratis ngutang btob,ragil gojo lihat dengar pahami sabrina siang makan bergizi gratis ngutang btob,ragil gojo lihat dengar paham sabrina siang makan gizi gratis ngutang btob,"['ragil', 'gojo', 'lihat', 'dengar', 'paham', 'sabrina', 'siang', 'makan', 'gizi', 'gratis', 'ngutang', 'btob']",netral,"[0.00018083510803990066, 0.9996936321258545, 0.00012562521442305297]",2025-02-18
2025-02-18 04:26:04+00:00,Ragil gojo lihat dengar pahami Sabrina siang makan bergizi gratis  https://t.co/T7QW6ZeS02 https://t.co/ttqiiJniyn,ragil gojo lihat dengar pahami sabrina siang makan bergizi gratis,ragil gojo lihat dengar pahami sabrina siang makan bergizi gratis,ragil gojo lihat dengar pahami sabrina siang makan bergizi gratis,ragil gojo lihat dengar paham sabrina siang makan gizi gratis,"['ragil', 'gojo', 'lihat', 'dengar', 'paham', 'sabrina', 'siang', 'makan', 'gizi', 'gratis']",netral,"[0.00035821119672618806, 0.999504566192627, 0.0001372746773995459]",2025-02-18
2025-02-18 04:24:37+00:00,Ragil gojo lihat dengar pahami Sabrina siang makan bergizi gratis   https://t.co/oMBj5NXnp8 https://t.co/kpoXalcNV9,ragil gojo lihat dengar pahami sabrina siang makan bergizi gratis,ragil gojo lihat dengar pahami sabrina siang makan bergizi gratis,ragil gojo lihat dengar pahami sabrina siang makan bergizi gratis,ragil gojo lihat dengar paham sabrina siang makan gizi gratis,"['ragil', 'gojo', 'lihat', 'dengar', 'paham', 'sabrina', 'siang', 'makan', 'gizi', 'gratis']",netral,"[0.00035821119672618806, 0.999504566192627, 0.0001372746773995459]",2025-02-18
2025-02-18 02:33:13+00:00,@Mdy_Asmara1701 Dengan segala banyak yang dikorupsi pejabat seharusnya rakyat Indonesia menikmati makan siang gratis yang lebih bergizi dan pendidikan gratis. Usir Cino dari Indonesia. Hukum mati dan sita seluruh aset Jokowi dan luhut perusak bangsa,dengan segala banyak yang dikorupsi pejabat seharusnya rakyat indonesia menikmati makan siang gratis yang lebih bergizi dan pendidikan gratis usir cino dari indonesia hukum mati dan sita seluruh aset jokowi dan luhut perusak bangsa,dengan segala banyak yang dikorupsi pejabat seharusnya rakyat indonesia menikmati makan siang gratis yang lebih bergizi dan pendidikan gratis usir cina dari indonesia hukum mati dan sita seluruh aset jokowi dan luhut perusak bangsa,dikorupsi pejabat rakyat indonesia menikmati makan siang gratis bergizi pendidikan gratis usir cina indonesia hukum mati sita aset jokowi luhut perusak bangsa,korupsi jabat rakyat indonesia nikmat makan siang gratis gizi didik gratis usir cina indonesia hukum mati sita aset jokowi luhut usak bangsa,"['korupsi', 'jabat', 'rakyat', 'indonesia', 'nikmat', 'makan', 'siang', 'gratis', 'gizi', 'didik', 'gratis', 'usir', 'cina', 'indonesia', 'hukum', 'mati', 'sita', 'aset', 'jokowi', 'luhut', 'usak', 'bangsa']",negatif,"[2.913828575401567e-05, 0.00032075619674287736, 0.9996501207351685]",2025-02-18
2025-02-17 23:43:39+00:00,"udah paling bener tambah lapangan pekerjaan, biar para orang tua bisa dapetin uang buat beli makanan yang bergizi anak-anak para orang tua. kalau orang tua pegang uang pastinya anak gak bakalan stress. lagian, kalau makan siang gratis akan tetapi faktor eksternal yang lain",udah paling bener tambah lapangan pekerjaan biar para orang tua bisa dapetin uang buat beli makanan yang bergizi anakanak para orang tua kalau orang tua pegang uang pastinya anak gak bakalan stress lagian kalau makan siang gratis akan tetapi faktor eksternal yang lain,sudah paling benar tambah lapangan pekerjaan biar para orang tua bisa mendapati uang buat beli makanan yang bergizi anakanak para orang tua kalau orang tua pegang uang pastinya anak enggak bakalan stres lagian kalau makan siang gratis akan tetapi faktor eksternal yang lain,lapangan pekerjaan biar orang tua mendapati uang beli makanan bergizi anakanak orang tua orang tua pegang uang pastinya anak stres makan siang gratis faktor eksternal,lapang kerja biar orang tua dapat uang beli makan gizi anakanak orang tua orang tua pegang uang pasti anak stres makan siang gratis faktor eksternal,"['lapang', 'kerja', 'biar', 'orang', 'tua', 'dapat', 'uang', 'beli', 'makan', 'gizi', 'anakanak', 'orang', 'tua', 'orang', 'tua', 'pegang', 'uang', 'pasti', 'anak', 'stres', 'makan', 'siang', 'gratis', 'faktor', 'eksternal']",negatif,"[0.0008536321111023426, 0.02244245447218418, 0.9767038822174072]",2025-02-17
2025-02-17 23:27:58+00:00,"“Ga sangkut paut ke pendidikan dan gaji”  Dia ngelindur kah?  “Anak dibikin pinter dengan makan siang gratis”  Bisa bikin pinter darimana? Bergizi juga kaga, kalo mau pinter ya belajar, tp guru aja ga sejahtera yang ada orang makin males jd guru",ga sangkut paut ke pendidikan dan gaji dia ngelindur kah anak dibikin pinter dengan makan siang gratis bisa bikin pinter darimana bergizi juga kaga kalo mau pinter ya belajar tp guru aja ga sejahtera yang ada orang makin males jd guru,enggak sangkut paut ke pendidikan dan gaji dia ngelindur kah anak dibikin pintar dengan makan siang gratis bisa bikin pintar darimana bergizi juga kagak kalo mau pintar ya belajar tapi guru saja enggak sejahtera yang ada orang makin malas jadi guru,sangkut paut pendidikan gaji ngelindur kah anak dibikin pintar makan siang gratis bikin pintar darimana bergizi kagak kalo pintar ya belajar guru sejahtera orang malas guru,sangkut paut didik gaji ngelindur kah anak bikin pintar makan siang gratis bikin pintar darimana gizi kagak kalo pintar ya ajar guru sejahtera orang malas guru,"['sangkut', 'paut', 'didik', 'gaji', 'ngelindur', 'kah', 'anak', 'bikin', 'pintar', 'makan', 'siang', 'gratis', 'bikin', 'pintar', 'darimana', 'gizi', 'kagak', 'kalo', 'pintar', 'ya', 'ajar', 'guru', 'sejahtera', 'orang', 'malas', 'guru']",negatif,"[3.9694717997917905e-05, 0.00016806750500109047, 0.9997922778129578]",2025-02-17
2025-02-17 23:13:06+00:00,"dari mana make sense nya makan siang gratis dengan kondisi akses ke pendidikan dasar gak merata dan kesejahteraan guru aja masih minus, ditambah cost ortu anaknya di-phk, mana dengan output makanan yg jangankan bergizi, layak aja mungkin enggak🤯",dari mana make sense nya makan siang gratis dengan kondisi akses ke pendidikan dasar gak merata dan kesejahteraan guru aja masih minus ditambah cost ortu anaknya diphk mana dengan output makanan yg jangankan bergizi layak aja mungkin enggak,dari mana memakai sense nya makan siang gratis dengan kondisi akses ke pendidikan dasar enggak merata dan kesejahteraan guru saja masih minus ditambah cost orang tua anaknya diphk mana dengan output makanan yang jangankan bergizi layak saja mungkin enggak,memakai sense nya makan siang gratis kondisi akses pendidikan dasar merata kesejahteraan guru minus ditambah cost orang tua anaknya diphk output makanan bergizi layak,pakai sense nya makan siang gratis kondisi akses didik dasar rata sejahtera guru minus tambah cost orang tua anak diphk output makan gizi layak,"['pakai', 'sense', 'nya', 'makan', 'siang', 'gratis', 'kondisi', 'akses', 'didik', 'dasar', 'rata', 'sejahtera', 'guru', 'minus', 'tambah', 'cost', 'orang', 'tua', 'anak', 'diphk', 'output', 'makan', 'gizi', 'layak']",negatif,"[0.3383971154689789, 0.13439510762691498, 0.5272077918052673]",2025-02-17
2025-02-17 23:10:52+00:00,"@_memoryusang Ini pasti gara² sekolah pada nggak makan siang, atau makan siang tp nggak bergizi, makanya solusi nya MBG.........😪 Koplak Sundul Langit .... 👌",ini pasti gara² sekolah pada nggak makan siang atau makan siang tp nggak bergizi makanya solusi nya mbg koplak sundul langit,ini pasti gara² sekolah pada enggak makan siang atau makan siang tapi enggak bergizi makanya solusi nya makan bergizi gratis kocak sundul langit,gara² sekolah makan siang makan siang bergizi solusi nya makan bergizi gratis kocak sundul langit,gara sekolah makan siang makan siang gizi solusi nya makan gizi gratis kocak sundul langit,"['gara', 'sekolah', 'makan', 'siang', 'makan', 'siang', 'gizi', 'solusi', 'nya', 'makan', 'gizi', 'gratis', 'kocak', 'sundul', 'langit']",netral,"[0.05986161530017853, 0.9379264712333679, 0.002211977494880557]",2025-02-17
2025-02-17 18:12:57+00:00,"@ProfesorZubairi Jaminan lapangan pekerjaan, stop impor bahan pangan, pendidikan gratis, kejar koruptor tapi didepan finalis terkorup di dunia malah bilang hidup jkw dan makan siang bergizi gratis tapi ternyata dampaknya ke phk banyak karyawan, pekerja honorer, dll",jaminan lapangan pekerjaan stop impor bahan pangan pendidikan gratis kejar koruptor tapi didepan finalis terkorup di dunia malah bilang hidup jkw dan makan siang bergizi gratis tapi ternyata dampaknya ke phk banyak karyawan pekerja honorer dll,jaminan lapangan pekerjaan stop impor bahan pangan pendidikan gratis kejar koruptor tapi didepan finalis terkorup di dunia malah bilang hidup jkw dan makan siang bergizi gratis tapi ternyata dampaknya ke phk banyak karyawan pekerja honorer dll,jaminan lapangan pekerjaan stop impor bahan pangan pendidikan gratis kejar koruptor didepan finalis terkorup dunia bilang hidup jkw makan siang bergizi gratis dampaknya phk karyawan pekerja honorer dll,jamin lapang kerja stop impor bahan pangan didik gratis kejar koruptor depan final korup dunia bilang hidup jkw makan siang gizi gratis dampak phk karyawan kerja honorer dll,"['jamin', 'lapang', 'kerja', 'stop', 'impor', 'bahan', 'pangan', 'didik', 'gratis', 'kejar', 'koruptor', 'depan', 'final', 'korup', 'dunia', 'bilang', 'hidup', 'jkw', 'makan', 'siang', 'gizi', 'gratis', 'dampak', 'phk', 'karyawan', 'kerja', 'honorer', 'dll']",negatif,"[0.00029112279298715293, 0.19680969417095184, 0.802899181842804]",2025-02-17
